1; 380; 520
2; 1060; 460
3; 13000; 560
4; 4690; 1650
5; 11400; 2120
6; 21210; 2680
7; 53570; 1780
8; 59670; 1250
9; 121160; 2450
10; 211630; 2750
11; 352690; 3150
12; 539910; 3540
13; 1208150; 2110
14; 1110170; 1500
15; 2640100; 2670
16; 5,16E+06; 2220
17; 4009490; 3680
18; 9,38E+06; 2990
19; 2,41E+13; 2660
20; 3,35E+13; 2780
21; 4,78E+13; 2690
22; 1,01E+15; 2960
23; 3,43E+15; 2960
24; 4,92E+15; 6210
25; 8,35E+15; 5010
26; 1,77E+17; 1290
27; 5,15E+17; 1590
28; 7,35E+17; 1280
29; 1,87E+19; 1370
